round,draw_date,scheduled_draw_datetime,actual_draw_datetime,draw_location_name,weather_station_id,weather_station_name,is_time_exception,is_location_exception,metadata_quality,notes
545,2013-05-11,2013-05-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
546,2013-05-18,2013-05-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
547,2013-05-25,2013-05-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
548,2013-06-01,2013-06-01 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
549,2013-06-08,2013-06-08 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
550,2013-06-15,2013-06-15 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
551,2013-06-22,2013-06-22 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
552,2013-06-29,2013-06-29 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
553,2013-07-06,2013-07-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
554,2013-07-13,2013-07-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
555,2013-07-20,2013-07-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
556,2013-07-27,2013-07-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
557,2013-08-03,2013-08-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
558,2013-08-10,2013-08-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
559,2013-08-17,2013-08-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
560,2013-08-24,2013-08-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
561,2013-08-31,2013-08-31 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
562,2013-09-07,2013-09-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
563,2013-09-14,2013-09-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
564,2013-09-21,2013-09-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
565,2013-09-28,2013-09-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
566,2013-10-05,2013-10-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
567,2013-10-12,2013-10-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
568,2013-10-19,2013-10-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
569,2013-10-26,2013-10-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
570,2013-11-02,2013-11-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
571,2013-11-09,2013-11-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
572,2013-11-16,2013-11-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
573,2013-11-23,2013-11-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
574,2013-11-30,2013-11-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
575,2013-12-07,2013-12-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
576,2013-12-14,2013-12-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
577,2013-12-21,2013-12-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
578,2013-12-28,2013-12-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
579,2014-01-04,2014-01-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
580,2014-01-11,2014-01-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
581,2014-01-18,2014-01-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
582,2014-01-25,2014-01-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
583,2014-02-01,2014-02-01 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
584,2014-02-08,2014-02-08 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
585,2014-02-15,2014-02-15 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
586,2014-02-22,2014-02-22 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
587,2014-03-01,2014-03-01 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
588,2014-03-08,2014-03-08 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
589,2014-03-15,2014-03-15 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
590,2014-03-22,2014-03-22 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
591,2014-03-29,2014-03-29 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
592,2014-04-05,2014-04-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
593,2014-04-12,2014-04-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
594,2014-04-19,2014-04-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
595,2014-04-26,2014-04-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
596,2014-05-03,2014-05-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
597,2014-05-10,2014-05-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
598,2014-05-17,2014-05-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
599,2014-05-24,2014-05-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
600,2014-05-31,2014-05-31 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
601,2014-06-07,2014-06-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
602,2014-06-14,2014-06-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
603,2014-06-21,2014-06-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
604,2014-06-28,2014-06-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
605,2014-07-05,2014-07-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
606,2014-07-12,2014-07-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
607,2014-07-19,2014-07-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
608,2014-07-26,2014-07-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
609,2014-08-02,2014-08-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
610,2014-08-09,2014-08-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
611,2014-08-16,2014-08-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
612,2014-08-23,2014-08-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
613,2014-08-30,2014-08-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
614,2014-09-06,2014-09-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
615,2014-09-13,2014-09-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
616,2014-09-20,2014-09-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
617,2014-09-27,2014-09-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
618,2014-10-04,2014-10-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
619,2014-10-11,2014-10-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
620,2014-10-18,2014-10-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
621,2014-10-25,2014-10-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
622,2014-11-01,2014-11-01 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
623,2014-11-08,2014-11-08 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
624,2014-11-15,2014-11-15 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
625,2014-11-22,2014-11-22 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
626,2014-11-29,2014-11-29 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
627,2014-12-06,2014-12-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
628,2014-12-13,2014-12-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
629,2014-12-20,2014-12-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
630,2014-12-27,2014-12-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
631,2015-01-03,2015-01-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
632,2015-01-10,2015-01-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
633,2015-01-17,2015-01-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
634,2015-01-24,2015-01-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
635,2015-01-31,2015-01-31 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
636,2015-02-07,2015-02-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
637,2015-02-14,2015-02-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
638,2015-02-21,2015-02-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
639,2015-02-28,2015-02-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
640,2015-03-07,2015-03-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
641,2015-03-14,2015-03-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
642,2015-03-21,2015-03-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
643,2015-03-28,2015-03-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
644,2015-04-04,2015-04-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
645,2015-04-11,2015-04-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
646,2015-04-18,2015-04-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
647,2015-04-25,2015-04-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
648,2015-05-02,2015-05-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
649,2015-05-09,2015-05-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
650,2015-05-16,2015-05-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
651,2015-05-23,2015-05-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
652,2015-05-30,2015-05-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
653,2015-06-06,2015-06-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
654,2015-06-13,2015-06-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
655,2015-06-20,2015-06-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
656,2015-06-27,2015-06-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
657,2015-07-04,2015-07-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
658,2015-07-11,2015-07-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
659,2015-07-18,2015-07-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
660,2015-07-25,2015-07-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
661,2015-08-01,2015-08-01 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
662,2015-08-08,2015-08-08 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
663,2015-08-15,2015-08-15 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
664,2015-08-22,2015-08-22 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
665,2015-08-29,2015-08-29 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
666,2015-09-05,2015-09-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
667,2015-09-12,2015-09-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
668,2015-09-19,2015-09-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
669,2015-09-26,2015-09-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
670,2015-10-03,2015-10-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
671,2015-10-10,2015-10-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
672,2015-10-17,2015-10-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
673,2015-10-24,2015-10-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
674,2015-10-31,2015-10-31 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
675,2015-11-07,2015-11-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
676,2015-11-14,2015-11-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
677,2015-11-21,2015-11-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
678,2015-11-28,2015-11-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
679,2015-12-05,2015-12-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
680,2015-12-12,2015-12-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
681,2015-12-19,2015-12-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
682,2015-12-26,2015-12-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
683,2016-01-02,2016-01-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
684,2016-01-09,2016-01-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
685,2016-01-16,2016-01-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
686,2016-01-23,2016-01-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
687,2016-01-30,2016-01-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
688,2016-02-06,2016-02-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
689,2016-02-13,2016-02-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
690,2016-02-20,2016-02-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
691,2016-02-27,2016-02-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
692,2016-03-05,2016-03-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
693,2016-03-12,2016-03-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
694,2016-03-19,2016-03-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
695,2016-03-26,2016-03-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
696,2016-04-02,2016-04-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
697,2016-04-09,2016-04-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
698,2016-04-16,2016-04-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
699,2016-04-23,2016-04-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
700,2016-04-30,2016-04-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
701,2016-05-07,2016-05-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
702,2016-05-14,2016-05-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
703,2016-05-21,2016-05-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
704,2016-05-28,2016-05-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
705,2016-06-04,2016-06-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
706,2016-06-11,2016-06-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
707,2016-06-18,2016-06-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
708,2016-06-25,2016-06-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
709,2016-07-02,2016-07-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
710,2016-07-09,2016-07-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
711,2016-07-16,2016-07-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
712,2016-07-23,2016-07-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
713,2016-07-30,2016-07-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
714,2016-08-06,2016-08-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
715,2016-08-13,2016-08-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
716,2016-08-20,2016-08-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
717,2016-08-27,2016-08-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
718,2016-09-03,2016-09-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
719,2016-09-10,2016-09-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
720,2016-09-17,2016-09-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
721,2016-09-24,2016-09-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
722,2016-10-01,2016-10-01 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
723,2016-10-08,2016-10-08 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
724,2016-10-15,2016-10-15 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
725,2016-10-22,2016-10-22 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
726,2016-10-29,2016-10-29 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
727,2016-11-05,2016-11-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
728,2016-11-12,2016-11-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
729,2016-11-19,2016-11-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
730,2016-11-26,2016-11-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
731,2016-12-03,2016-12-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
732,2016-12-10,2016-12-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
733,2016-12-17,2016-12-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
734,2016-12-24,2016-12-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
735,2016-12-31,2016-12-31 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
736,2017-01-07,2017-01-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
737,2017-01-14,2017-01-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
738,2017-01-21,2017-01-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
739,2017-01-28,2017-01-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
740,2017-02-04,2017-02-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
741,2017-02-11,2017-02-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
742,2017-02-18,2017-02-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
743,2017-02-25,2017-02-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
744,2017-03-04,2017-03-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
745,2017-03-11,2017-03-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
746,2017-03-18,2017-03-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
747,2017-03-25,2017-03-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
748,2017-04-01,2017-04-01 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
749,2017-04-08,2017-04-08 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
750,2017-04-15,2017-04-15 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
751,2017-04-22,2017-04-22 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
752,2017-04-29,2017-04-29 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
753,2017-05-06,2017-05-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
754,2017-05-13,2017-05-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
755,2017-05-20,2017-05-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
756,2017-05-27,2017-05-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
757,2017-06-03,2017-06-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
758,2017-06-10,2017-06-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
759,2017-06-17,2017-06-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
760,2017-06-24,2017-06-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
761,2017-07-01,2017-07-01 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
762,2017-07-08,2017-07-08 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
763,2017-07-15,2017-07-15 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
764,2017-07-22,2017-07-22 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
765,2017-07-29,2017-07-29 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
766,2017-08-05,2017-08-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
767,2017-08-12,2017-08-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
768,2017-08-19,2017-08-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
769,2017-08-26,2017-08-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
770,2017-09-02,2017-09-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
771,2017-09-09,2017-09-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
772,2017-09-16,2017-09-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
773,2017-09-23,2017-09-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
774,2017-09-30,2017-09-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
775,2017-10-07,2017-10-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
776,2017-10-14,2017-10-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
777,2017-10-21,2017-10-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
778,2017-10-28,2017-10-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
779,2017-11-04,2017-11-04 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
780,2017-11-11,2017-11-11 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
781,2017-11-18,2017-11-18 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
782,2017-11-25,2017-11-25 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
783,2017-12-02,2017-12-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
784,2017-12-09,2017-12-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
785,2017-12-16,2017-12-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
786,2017-12-23,2017-12-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
787,2017-12-30,2017-12-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
788,2018-01-06,2018-01-06 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
789,2018-01-13,2018-01-13 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
790,2018-01-20,2018-01-20 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
791,2018-01-27,2018-01-27 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
792,2018-02-03,2018-02-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
793,2018-02-10,2018-02-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
794,2018-02-17,2018-02-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
795,2018-02-24,2018-02-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
796,2018-03-03,2018-03-03 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
797,2018-03-10,2018-03-10 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
798,2018-03-17,2018-03-17 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
799,2018-03-24,2018-03-24 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
800,2018-03-31,2018-03-31 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
801,2018-04-07,2018-04-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
802,2018-04-14,2018-04-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
803,2018-04-21,2018-04-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
804,2018-04-28,2018-04-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
805,2018-05-05,2018-05-05 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
806,2018-05-12,2018-05-12 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
807,2018-05-19,2018-05-19 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
808,2018-05-26,2018-05-26 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
809,2018-06-02,2018-06-02 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
810,2018-06-09,2018-06-09 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
811,2018-06-16,2018-06-16 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
812,2018-06-23,2018-06-23 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
813,2018-06-30,2018-06-30 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
814,2018-07-07,2018-07-07 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
815,2018-07-14,2018-07-14 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
816,2018-07-21,2018-07-21 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
817,2018-07-28,2018-07-28 20:35:00,,MBC Studio,108,Seoul ASOS,False,False,default_rule,
